List-ID,List-Nr,Name,empty0,empty1,empty2,empty3,Aufnahmebedingung
483,483,Robert-Schnitzer-Strasse_65929.jpeg,,,,,4
484,484,Biedenkopfer_Weg_60489.jpeg,,,,,4
485,485,Scherbiusstrasse_60486.jpeg,,,,,4
486,486,Goetheplatz_60311.jpeg,,,,,4
487,487,Im_Woerth_60433.jpeg,,,,,4
488,488,Haeuser_Gasse_60487.jpeg,,,,,4
489,489,Darmstaedter_Landstrasse_60594.jpeg,,,,,4
490,490,Kurfuerstenplatz_60486.jpeg,,,,,4
491,491,Unter_den_Buchen_60596.jpeg,,,,,4
492,492,Rossbachstrasse_60488.jpeg,,,,,4
493,493,Adam-Opel-Strasse_60386.jpeg,,,,,4
494,494,Am_Muehlgarten_60431.jpeg,,,,,4
495,495,Eltviller_Strasse_65936.jpeg,,,,,4
496,496,Sudermannstrasse_60431.jpeg,,,,,4
497,497,Carl-Benz-Strasse_60314.jpeg,,,,,4
498,498,Philippsruher_Strasse_60314.jpeg,,,,,4
499,499,An_der_Pfarrwiese_60437.jpeg,,,,,4
500,500,Leo-Gans-Strasse_60386.jpeg,,,,,4
501,501,Eckenheimer_Landstrasse_60435.jpeg,,,,,4
502,502,Riedbergplatz_60438.jpeg,,,,,4
503,503,Kransberger_Weg_60439.jpeg,,,,,4
504,504,Fleischergasse_60487.jpeg,,,,,4
505,505,Elbinger_Strasse_60487.jpeg,,,,,4
506,506,Merziger_Weg_60529.jpeg,,,,,4
507,507,Muthesiusweg_60488.jpeg,,,,,4
508,508,Am_Alten_Volkshaus_60386.jpeg,,,,,4
509,509,Voltenseestrasse_60388.jpeg,,,,,4
510,510,Grosse_Eschenheimer_Strasse_60313.jpeg,,,,,4
511,511,Alt-Kalbach_60437.jpeg,,,,,4
512,512,Eichwaldstrasse_60389.jpeg,,,,,4
513,513,Kurfuerstenstrasse_60486.jpeg,,,,,4
514,514,François-Mitterrand-Platz_60329.jpeg,,,,,4
515,515,Niederurseler_Landstrasse_60439.jpeg,,,,,4
516,516,Oberweg_60318.jpeg,,,,,4
517,517,Juchostrasse_60385.jpeg,,,,,4
518,518,Wolfshohl_60437.jpeg,,,,,4
519,519,Mahraeckerstrasse_60431.jpeg,,,,,4
520,520,Martin-Luther-Strasse_60389.jpeg,,,,,4
521,521,Emser_Bruecke_60486.jpeg,,,,,4
522,522,Heinz-Saalig-Weg_60386.jpeg,,,,,4
523,523,Feldbergstrasse_60323.jpeg,,,,,4
524,524,Laenderweg_60599.jpeg,,,,,4
525,525,Martin-Henrich-Anlage_60529.jpeg,,,,,4
526,526,Mittelseestrasse_60386.jpeg,,,,,4
527,527,Paul-Ehrlich-Strasse_60596.jpeg,,,,,4
528,528,Augrabenweg_65929.jpeg,,,,,4
529,529,Gerstweg_60528.jpeg,,,,,4
530,530,Carl-Benz-Strasse_60386.jpeg,,,,,4
531,531,Max-Reger-Strasse_60598.jpeg,,,,,4
532,532,Alt-Nied_65934.jpeg,,,,,4
533,533,Frankensteiner_Strasse_60594.jpeg,,,,,4
534,534,Goetheplatz_60313.jpeg,,,,,4
535,535,Koselstrasse_60318.jpeg,,,,,4
536,536,Schwanheimer_Bruecke_65934.jpeg,,,,,4
537,537,Heinrich-Roessler-Strasse_60433.jpeg,,,,,4
538,538,Kastellstrasse_60439.jpeg,,,,,4
539,539,Gemuendener_Strasse_60599.jpeg,,,,,4
540,540,Kronthaler_Strasse_60326.jpeg,,,,,4
541,541,Auf_dem_Muehlberg_60599.jpeg,,,,,4
542,542,Musikantenweg_60316.jpeg,,,,,4
543,543,Kilianstaedter_Strasse_60386.jpeg,,,,,4
544,544,Zum_Pfarrturm_60311.jpeg,,,,,4
545,545,Heinrich-Limpert-Weg_60599.jpeg,,,,,4
546,546,Mithrasstrasse_60439.jpeg,,,,,4
547,547,Blankenburger_Weg_65931.jpeg,,,,,4
548,548,Lyoner_Strasse_60528.jpeg,,,,,4
549,549,Robert-Mayer-Strasse_60325.jpeg,,,,,4
550,550,Elbestrasse_60329.jpeg,,,,,4
551,551,Barckhausstrasse_60325.jpeg,,,,,4
552,552,Autogenstrasse_65933.jpeg,,,,,4
553,553,Kranichsteiner_Strasse_60598.jpeg,,,,,4
554,554,Brossstrasse_60487.jpeg,,,,,4
555,555,Zeilweg_60439.jpeg,,,,,4
556,556,Waidmannstrasse_60596.jpeg,,,,,4
557,557,Am_Weimarfloss_60431.jpeg,,,,,4
558,558,Breitlacherstrasse_60489.jpeg,,,,,4
559,559,An_den_Weiden_60433.jpeg,,,,,4
560,560,Kaulbachstrasse_60594.jpeg,,,,,4
561,561,Birkholzweg_60433.jpeg,,,,,4
562,562,Wildenbruchstrasse_60431.jpeg,,,,,4
563,563,Im_Ziegelfeld_65934.jpeg,,,,,4
564,564,Nell-Breuning-Strasse_60596.jpeg,,,,,4
565,565,Friedberger_Platz_60316.jpeg,,,,,4
566,566,Moselstrasse_60329.jpeg,,,,,4
567,567,ueber_der_Heiern_60437.jpeg,,,,,4
568,568,Eschenbachstrasse_60596.jpeg,,,,,4
569,569,Ludwig-Tieck-Strasse_60431.jpeg,,,,,4
570,570,Poststrasse_60329.jpeg,,,,,4
571,571,Hammarskjoeldring_60439.jpeg,,,,,4
572,572,Lahnstrasse_60326.jpeg,,,,,4
573,573,Strasse_zur_Internationalen_Schule_65931.jpeg,,,,,4
574,574,Am_Graben_60529.jpeg,,,,,4
575,575,Mark-Aurel-Strasse_60439.jpeg,,,,,4
576,576,An_der_Rotterdamer_Werft_60327.jpeg,,,,,4
577,577,Alpenroder_Strasse_65936.jpeg,,,,,4
578,578,Eckenheimer_Schulstrasse_60435.jpeg,,,,,4
579,579,Lerchesbergring_60598.jpeg,,,,,4
580,580,Speckgasse_60599.jpeg,,,,,4
581,581,Lorsbacher_Strasse_60326.jpeg,,,,,4
582,582,Osthafenbruecke_60599.jpeg,,,,,4
583,583,In_der_Kruemm_65934.jpeg,,,,,4
584,584,Johann-Klotz-Strasse_60528.jpeg,,,,,4
585,585,Cohausenstrasse_60439.jpeg,,,,,4
586,586,Westhafenplatz_60327.jpeg,,,,,4
587,587,Am_Lindenbaum_60433.jpeg,,,,,4
588,588,Junghofstrasse_60315.jpeg,,,,,4
589,589,Luzernenweg_60433.jpeg,,,,,4
590,590,Im_Heimgarten_60389.jpeg,,,,,4
591,591,Hessenplatz_60487.jpeg,,,,,4
592,592,Bleiweissstrasse_60599.jpeg,,,,,4
593,593,Fahrgasse_60311.jpeg,,,,,4
594,594,Niederbornstrasse_60435.jpeg,,,,,4
595,595,Im_Winkel_60388.jpeg,,,,,4
596,596,An_der_Oberpforte_60388.jpeg,,,,,4
597,597,Haingasse_60388.jpeg,,,,,4
598,598,Leonhardskirchhof_60311.jpeg,,,,,4
599,599,Vogtstrasse_60322.jpeg,,,,,4
600,600,Greifstrasse_60486.jpeg,,,,,4
601,601,Schoenstrasse_60327.jpeg,,,,,4
602,602,An_der_Dammheide_60486.jpeg,,,,,4
603,603,Hans-Burggraf-Anlage_60431.jpeg,,,,,4
604,604,Schmittener_Strasse_60489.jpeg,,,,,4
605,605,Klimsch-Anlage_60320.jpeg,,,,,4
606,606,Enge_Gasse_60433.jpeg,,,,,4
607,607,Unter_den_Eschen_60596.jpeg,,,,,4
608,608,Hedderichstrasse_60594.jpeg,,,,,4
609,609,Apoldaer_Weg_65931.jpeg,,,,,4
610,610,Duesseldorfer_Strasse_60329.jpeg,,,,,4
611,611,Neuer_Weg_60388.jpeg,,,,,4
612,612,Woerbachstrasse_60439.jpeg,,,,,4
613,613,Klueberstrasse_60325.jpeg,,,,,4
614,614,Karoline-Veith-Strasse_60486.jpeg,,,,,4
615,615,An_der_Steinmuehle_65934.jpeg,,,,,4
616,616,Allerheiligentor_60311.jpeg,,,,,4
617,617,Hochfeldstrasse_60437.jpeg,,,,,4
618,618,Werner-Bockelmann-Strasse_65934.jpeg,,,,,4
619,619,Rumpenheimer_Strasse_60388.jpeg,,,,,4
620,620,Stefan-Zweig-Strasse_60431.jpeg,,,,,4
621,621,Oberfeldstrasse_60439.jpeg,,,,,4
622,622,Clementineweg_60385.jpeg,,,,,4
623,623,Weckmarkt_60311.jpeg,,,,,4
624,624,Ginnheimer_Hohl_60431.jpeg,,,,,4
625,625,Strasse_der_Nationen_60327.jpeg,,,,,4
626,626,An_der_Wildhube_60529.jpeg,,,,,4
627,627,Karl-von-Drais-Strasse_60435.jpeg,,,,,4
628,628,Kleinschmidtstrasse_60431.jpeg,,,,,4
629,629,An_der_Faehre_65933.jpeg,,,,,4
630,630,Karl-Schueler-Weg_65929.jpeg,,,,,4
631,631,Im_Nardholz_60433.jpeg,,,,,4
632,632,Fritschengaesschen_60594.jpeg,,,,,4
633,633,Fleckenbuehlstrasse_60437.jpeg,,,,,4
634,634,Roentgenstrasse_60388.jpeg,,,,,4
635,635,Im_Burgfeld_60439.jpeg,,,,,4
636,636,Sigmund-Freud-Strasse_60435.jpeg,,,,,4
637,637,Espenstrasse_65933.jpeg,,,,,4
638,638,Am_Huehnerberg_65934.jpeg,,,,,4
639,639,Kelkheimer_Strasse_60326.jpeg,,,,,4
640,640,Breidensteiner_Weg_60489.jpeg,,,,,4
641,641,Imkerweg_65931.jpeg,,,,,4
642,642,Alt-Praunheim_60488.jpeg,,,,,4
643,643,Roemerberg_60311.jpeg,,,,,4
644,644,Homburger_Landstrasse_60435.jpeg,,,,,4
645,645,Gickelgasse_60437.jpeg,,,,,4
646,646,Wilhelm-Epstein-Strasse_60431.jpeg,,,,,4
647,647,Bertramswiese_60320.jpeg,,,,,4
648,648,Frankenallee_60327.jpeg,,,,,4
649,649,Schwedenkronenplatz_60313.jpeg,,,,,4
650,650,Daimlerstrasse_60314.jpeg,,,,,4
651,651,Erich-Ollenhauer-Ring_60439.jpeg,,,,,4
652,652,Bilsteinweg_60435.jpeg,,,,,4
653,653,Porthstrasse_60435.jpeg,,,,,4
654,654,Schmidtbornstrasse_65934.jpeg,,,,,4
655,655,Danneckerstrasse_60594.jpeg,,,,,4
656,656,Dahlmannstrasse_60385.jpeg,,,,,4
657,657,Burnitzstrasse_60596.jpeg,,,,,4
658,658,Diezer_Strasse_60439.jpeg,,,,,4
659,659,Buchrainstrasse_60599.jpeg,,,,,4
660,660,Lissabonner_Strasse_60327.jpeg,,,,,4
661,661,Morgenzeile_60529.jpeg,,,,,4
662,662,Tillystrasse_65934.jpeg,,,,,4
663,663,Hebelstrasse_60318.jpeg,,,,,4
664,664,Heinz-Herbert-Karry-Strasse_60389.jpeg,,,,,4
665,665,August-Euler-Strasse_60486.jpeg,,,,,4
666,666,Oelmuehlgasse_60489.jpeg,,,,,4
667,667,Am_Saalenbusch_60386.jpeg,,,,,4
668,668,Luxemburgerallee_60385.jpeg,,,,,4
669,669,Lehmkautstrasse_65931.jpeg,,,,,4
670,670,Zeppelinallee_60487.jpeg,,,,,4
671,671,Palmstrasse_60316.jpeg,,,,,4
672,672,Kleine_Hochstrasse_60313.jpeg,,,,,4
673,673,Tischbeinstrasse_60596.jpeg,,,,,4
674,674,Mannheimer_Strasse_60329.jpeg,,,,,4
675,675,Am_Kunzengarten_65936.jpeg,,,,,4
676,676,Heinestrasse_60322.jpeg,,,,,4
677,677,Jean-Paul-Strasse_60320.jpeg,,,,,4
678,678,Alter_Wartweg_60388.jpeg,,,,,4
679,679,Walter-Schwagenscheidt-Platz_60439.jpeg,,,,,4
680,680,Hungener_Strasse_60389.jpeg,,,,,4
681,681,Sossenheimer_Muehlgasse_65936.jpeg,,,,,4
682,682,Dehnhardtstrasse_60433.jpeg,,,,,4
683,683,Mainzer_Landstrasse_60327.jpeg,,,,,4
684,684,Pfannmuellerstrasse_60488.jpeg,,,,,4
685,685,Haardtwaldplatz_60528.jpeg,,,,,4
686,686,Sandplackenstrasse_60488.jpeg,,,,,4
687,687,Orthstrasse_60385.jpeg,,,,,4
688,688,Katzenpforte_60313.jpeg,,,,,4
689,689,Duerkheimer_Strasse_65934.jpeg,,,,,4
690,690,Am_Gemeindegarten_65933.jpeg,,,,,4
691,691,Emser_Bruecke_60327.jpeg,,,,,4
692,692,Kastanienstrasse_65933.jpeg,,,,,4
693,693,Eschenheimer_Anlage_60318.jpeg,,,,,4
694,694,Obere_Ruetzelstrasse_65933.jpeg,,,,,4
695,695,In_den_Aspen_60437.jpeg,,,,,4
696,696,Kurzroederstrasse_60435.jpeg,,,,,4
697,697,An_der_Festeburg_60389.jpeg,,,,,4
698,698,Erntestrasse_60327.jpeg,,,,,4
699,699,Adolfstrasse_60528.jpeg,,,,,4
700,700,Ackermannstrasse_60326.jpeg,,,,,4
701,701,Rossdorfer_Strasse_60385.jpeg,,,,,4
702,702,Adolf-Leweke-Strasse_60435.jpeg,,,,,4
703,703,Marbachweg_60389.jpeg,,,,,4
704,704,Karl-Marx-Strasse_60386.jpeg,,,,,4
705,705,Otto-Brenner-Strasse_65936.jpeg,,,,,4
706,706,Holzhausenstrasse_60322.jpeg,,,,,4
707,707,Ignatz-Bubis-Bruecke_60311.jpeg,,,,,4
708,708,Ettinghausen-Platz_65929.jpeg,,,,,4
709,709,In_den_Seewiesen_60437.jpeg,,,,,4
710,710,Inckusstrasse_60320.jpeg,,,,,4
711,711,Alte_Fahrt_60437.jpeg,,,,,4
712,712,Arnsburger_Strasse_60385.jpeg,,,,,4
713,713,Kueferstrasse_65931.jpeg,,,,,4
714,714,Gederner_Strasse_60435.jpeg,,,,,4
715,715,Pfingstbornstrasse_65931.jpeg,,,,,4
716,716,Roedelheimer_Landstrasse_60486.jpeg,,,,,4
717,717,Schalksbornstrasse_60388.jpeg,,,,,4
718,718,Alfred-Delp-Strasse_60599.jpeg,,,,,4
719,719,Marianne-Beuchert-Platz_60435.jpeg,,,,,4
720,720,Gref-Voelsing-Strasse_60314.jpeg,,,,,4
721,721,Diesterwegplatz_60594.jpeg,,,,,4
722,722,Jakobsbrunnenstrasse_60386.jpeg,,,,,4
723,723,Friedrich-Kahl-Strasse_60489.jpeg,,,,,4
724,724,Grosse_Gallusstrasse_60311.jpeg,,,,,4
725,725,Am_Steinernen_Kreuz_65933.jpeg,,,,,4
726,726,Niederurseler_Steg_60439.jpeg,,,,,4
727,727,Kleemannstrasse_60489.jpeg,,,,,4
728,728,Tacitusstrasse_60439.jpeg,,,,,4
729,729,Pflugstrasse_60431.jpeg,,,,,4
730,730,Leibbrandstrasse_60314.jpeg,,,,,4
731,731,Siebenbuergenstrasse_60388.jpeg,,,,,4
732,732,Im_Eichwaeldchen_60488.jpeg,,,,,4
733,733,Philipp-Holzmann-Weg_60314.jpeg,,,,,4
734,734,Nusszeil_60433.jpeg,,,,,4
735,735,Fabriciusstrasse_65933.jpeg,,,,,4
736,736,Baerenstrasse_60316.jpeg,,,,,4
737,737,Taubenstrasse_60313.jpeg,,,,,4
738,738,Huegelstrasse_60433.jpeg,,,,,4
739,739,Pfortenstrasse_60386.jpeg,,,,,4
740,740,Adelonstrasse_65929.jpeg,,,,,4
741,741,Vilbeler_Strasse_60313.jpeg,,,,,4
742,742,Neue_Boersenstrasse_60487.jpeg,,,,,4
743,743,Wilhelm-Schmelz-Weg_65934.jpeg,,,,,4
744,744,Burgenlandweg_60599.jpeg,,,,,4
745,745,Karpfenweg_60327.jpeg,,,,,4
746,746,Eschersheimer_Landstrasse_60323.jpeg,,,,,4
747,747,Niddagaustrasse_60489.jpeg,,,,,4
748,748,Lichtensteinstrasse_60322.jpeg,,,,,4
749,749,Kurzgasse_60489.jpeg,,,,,4
750,750,Alt-Eschersheim_60433.jpeg,,,,,4
751,751,Stegstrasse_60594.jpeg,,,,,4
752,752,Guenther-Groenhoff-Strasse_60487.jpeg,,,,,4
753,753,Riedrain_65936.jpeg,,,,,4
754,754,Huegelstrasse_60435.jpeg,,,,,4
755,755,Flughafenstrasse_60528.jpeg,,,,,4
756,756,Schneidmuehlenweg_65929.jpeg,,,,,4
757,757,Friedrich-Ebert-Anlage_60325.jpeg,,,,,4
758,758,Friedberger_Tor_60313.jpeg,,,,,4
759,759,Adlerflychtplatz_60318.jpeg,,,,,4
760,760,Kurhessenstrasse_60431.jpeg,,,,,4
761,761,Neue_Mainzer_Strasse_60311.jpeg,,,,,4
762,762,Schifferstrasse_60594.jpeg,,,,,4
763,763,Kaiserstrasse_60311.jpeg,,,,,4
764,764,Braumannstrasse_60435.jpeg,,,,,4
765,765,Berger_Strasse_60316.jpeg,,,,,4
766,766,Bornheimer_Landstrasse_60316.jpeg,,,,,4
767,767,Ben-Gurion-Ring_60437.jpeg,,,,,4
768,768,Idsteiner_Strasse_60326.jpeg,,,,,4
769,769,Paul-Bode-Strasse_60433.jpeg,,,,,4
770,770,Juliusstrasse_60487.jpeg,,,,,4
771,771,Wismarer_Strasse_60323.jpeg,,,,,4
772,772,Lappengasse_60386.jpeg,,,,,4
773,773,Bundenweg_60320.jpeg,,,,,4
774,774,In_den_Zeulaeckern_60389.jpeg,,,,,4
775,775,Niedergaertenstrasse_60435.jpeg,,,,,4
776,776,Fuchshohl_60431.jpeg,,,,,4
777,777,Bruno-Poelke-Strasse_60486.jpeg,,,,,4
778,778,Carl-Heicke-Weg_60385.jpeg,,,,,4
779,779,Kolberger_Weg_65931.jpeg,,,,,4
780,780,Titusstrasse_60439.jpeg,,,,,4
781,781,Jungmannstrasse_65933.jpeg,,,,,4
782,782,An_den_Gerlachswiesen_60388.jpeg,,,,,4
783,783,Florastrasse_60487.jpeg,,,,,4
784,784,Hafnerstrasse_65933.jpeg,,,,,4
785,785,Hansaallee_60322.jpeg,,,,,4
786,786,Schenkendorfstrasse_60431.jpeg,,,,,4
787,787,Gervinusstrasse_60322.jpeg,,,,,4
788,788,Pferdskopfweg_65931.jpeg,,,,,4
789,789,An_der_Hauptwache_60313.jpeg,,,,,4
790,790,Blauhandgasse_60311.jpeg,,,,,4
791,791,Schreberweg_60489.jpeg,,,,,4
792,792,Felsenbirnenweg_65929.jpeg,,,,,4
793,793,Zur_Kalbacher_Hoehe_60438.jpeg,,,,,4
794,794,Oeder_Weg_60322.jpeg,,,,,4
795,795,Freiherr-vom-Stein-Strasse_60323.jpeg,,,,,4
796,796,Taufsteinweg_60435.jpeg,,,,,4
797,797,Balduinstrasse_60599.jpeg,,,,,4
798,798,Alte_Riedbergstrasse_60437.jpeg,,,,,4
799,799,Pfingstweidstrasse_60316.jpeg,,,,,4
800,800,Heinrich-Hopf-Strasse_65936.jpeg,,,,,4
801,801,Martin-Elsaesser-Platz_60314.jpeg,,,,,4
802,802,Markt_60311.jpeg,,,,,4
803,803,Spielmannstrasse_65934.jpeg,,,,,4
804,804,Tilsiter_Strasse_60487.jpeg,,,,,4
805,805,Konstantinstrasse_60439.jpeg,,,,,4
806,806,Reifenberger_Strasse_60489.jpeg,,,,,4
807,807,Nathan-Trier-Strasse_65933.jpeg,,,,,4
808,808,Merzenstrasse_60437.jpeg,,,,,4
809,809,Am_Ameisenberg_60385.jpeg,,,,,4
810,810,Rudolf-Hilferding-Strasse_60439.jpeg,,,,,4
811,811,Loensweg_60529.jpeg,,,,,4
812,812,Kleine_Wiesenau_60323.jpeg,,,,,4
813,813,Colmarer_Strasse_60528.jpeg,,,,,4
814,814,Baumweg_60316.jpeg,,,,,4
815,815,Ringelnatzgaesschen_60431.jpeg,,,,,4
816,816,Unter_den_Akazien_60596.jpeg,,,,,4
817,817,Hoechster_Bahnstrasse_65929.jpeg,,,,,4
818,818,Matthias-Beltz-Platz_60318.jpeg,,,,,4
819,819,Albert-Linel-Strasse_60486.jpeg,,,,,4
820,820,Kattowitzer_Strasse_65933.jpeg,,,,,4
821,821,Stuetzelaeckerweg_60489.jpeg,,,,,4
822,822,Ringelstrasse_60385.jpeg,,,,,4
823,823,Scheidstrasse_60320.jpeg,,,,,4
824,824,Am_Wendelsgarten_60437.jpeg,,,,,4
825,825,An_den_Drei_Brunnen_60431.jpeg,,,,,4
826,826,Josef-Dey-Weg_65929.jpeg,,,,,4
827,827,Mendelssohnstrasse_60325.jpeg,,,,,4
828,828,Jacob-Schiff-Strasse_60433.jpeg,,,,,4
829,829,Lotzstrasse_65934.jpeg,,,,,4
830,830,Nassauer_Strasse_60439.jpeg,,,,,4
831,831,Hersfelder_Strasse_60487.jpeg,,,,,4
832,832,Am_Michlersbrunnen_60388.jpeg,,,,,4
833,833,Eppsteiner_Strasse_60323.jpeg,,,,,4
834,834,Schweizer_Strasse_60594.jpeg,,,,,4
835,835,Cheruskerweg_65929.jpeg,,,,,4
836,836,Heidetraenkstrasse_60439.jpeg,,,,,4
837,837,Jungstrasse_60486.jpeg,,,,,4
838,838,Auerswaldstrasse_60385.jpeg,,,,,4
839,839,Ostpark_60385.jpeg,,,,,4
840,840,Neumannstrasse_60433.jpeg,,,,,4
841,841,Heinrich-Hardt-Strasse_65933.jpeg,,,,,4
842,842,Frauenlobstrasse_60487.jpeg,,,,,4
843,843,Grosse_Gallusstrasse_60315.jpeg,,,,,4
844,844,Ehingerstrasse_60326.jpeg,,,,,4
845,845,Schillerstrasse_60313.jpeg,,,,,4
846,846,Egelsbacher_Strasse_60528.jpeg,,,,,4
847,847,Alte_Bruecke_60594.jpeg,,,,,4
848,848,Odrellstrasse_60486.jpeg,,,,,4
849,849,Liliencronstrasse_60320.jpeg,,,,,4
850,850,Strubbergstrasse_60489.jpeg,,,,,4
851,851,Rossmarkt_60311.jpeg,,,,,4
852,852,Oestricher_Weg_60529.jpeg,,,,,4
853,853,Truempertstrasse_60489.jpeg,,,,,4
854,854,Felix-Wankel-Strasse_60314.jpeg,,,,,4
855,855,Herrnstrasse_60599.jpeg,,,,,4
856,856,Johanna-Kirchner-Strasse_60488.jpeg,,,,,4
857,857,Friedensstrasse_60311.jpeg,,,,,4
858,858,Waldschulstrasse_65933.jpeg,,,,,4
859,859,Hollerkopfstrasse_60439.jpeg,,,,,4
860,860,Sophie-von-La-Roche-Weg_60431.jpeg,,,,,4
861,861,Esperantostrasse_60598.jpeg,,,,,4
862,862,An_der_Gruenhohl_60437.jpeg,,,,,4
863,863,Am_Salzhaus_60311.jpeg,,,,,4
864,864,Heddernheimer_Landstrasse_60439.jpeg,,,,,4
865,865,Bottenhorner_Weg_60489.jpeg,,,,,4
866,866,Rebstoecker_Weg_60489.jpeg,,,,,4
867,867,de-Ridder-Weg_65929.jpeg,,,,,4
868,868,Toni-Sender-Strasse_65936.jpeg,,,,,4
869,869,Schneiderstrasse_65931.jpeg,,,,,4
870,870,Ostpreussenstrasse_60388.jpeg,,,,,4
871,871,Coventrystrasse_65934.jpeg,,,,,4
872,872,Bolongarostrasse_65934.jpeg,,,,,4
873,873,Am_Hohen_Weg_60488.jpeg,,,,,4
874,874,Ludwigshafener_Strasse_65929.jpeg,,,,,4
875,875,Weisskirchener_Weg_60439.jpeg,,,,,4
876,876,Langheckenweg_60433.jpeg,,,,,4
877,877,Toeplitzstrasse_60596.jpeg,,,,,4
878,878,Schwanenstrasse_60314.jpeg,,,,,4
879,879,Am_Schwalbenschwanz_60431.jpeg,,,,,4
880,880,Zeppelinallee_60325.jpeg,,,,,4
881,881,Triftstrasse_60528.jpeg,,,,,4
882,882,Schulze-Delitzsch-Strasse_60386.jpeg,,,,,4
883,883,Erich-Fromm-Platz_60323.jpeg,,,,,4
884,884,Windmuehlstrasse_60329.jpeg,,,,,4
885,885,Ignatz-Bubis-Bruecke_60594.jpeg,,,,,4
886,886,Burglehen_60386.jpeg,,,,,4
887,887,Wallstrasse_60594.jpeg,,,,,4
888,888,Grusonstrasse_60314.jpeg,,,,,4
889,889,Herrenapfelstrasse_60435.jpeg,,,,,4
890,890,Frauenhofstrasse_60528.jpeg,,,,,4
891,891,Engelsruhe_65929.jpeg,,,,,4
892,892,Gustavsburgplatz_60326.jpeg,,,,,4
893,893,Langobardenweg_65929.jpeg,,,,,4
894,894,Kurt-Blaum-Strasse_65934.jpeg,,,,,4
895,895,Neuenhainer_Strasse_60326.jpeg,,,,,4
896,896,Amselweg_65929.jpeg,,,,,4
897,897,Klingenberger_Strasse_60599.jpeg,,,,,4
898,898,Zwischenstrasse_60594.jpeg,,,,,4
899,899,Am_Hauptbahnhof_60329.jpeg,,,,,4
900,900,Ernst-Achilles-Platz_60314.jpeg,,,,,4
901,901,Breubergstrasse_60528.jpeg,,,,,4
902,902,Kappusstrasse_65936.jpeg,,,,,4
903,903,Hofheimer_Strasse_65931.jpeg,,,,,4
904,904,Obermainanlage_60314.jpeg,,,,,4
905,905,Eppenhainer_Strasse_60326.jpeg,,,,,4
906,906,Schoene_Aussicht_60311.jpeg,,,,,4
907,907,Schaefergasse_60313.jpeg,,,,,4
908,908,Gruene_Weide_65934.jpeg,,,,,4
909,909,Seehofstrasse_60594.jpeg,,,,,4
910,910,In_den_Biegen_60437.jpeg,,,,,4
911,911,Niederraeder_Bruecke_60528.jpeg,,,,,4
912,912,Hinter_der_Burg_60388.jpeg,,,,,4
913,913,An_der_Tillylinde_60529.jpeg,,,,,4
914,914,Guenthersburgpark_60389.jpeg,,,,,4
915,915,Stichlingstrasse_60327.jpeg,,,,,4
916,916,An_den_Roethen_60389.jpeg,,,,,4
917,917,Raugasse_65929.jpeg,,,,,4
918,918,Ostbahnhofstrasse_60314.jpeg,,,,,4
919,919,Schopenhauerstrasse_60316.jpeg,,,,,4
920,920,H.-P.-Mueller-Platz_60439.jpeg,,,,,4
921,921,Kurt-Schumacher-Strasse_60313.jpeg,,,,,4
922,922,Weilbrunnstrasse_60435.jpeg,,,,,4
923,923,Friedrich-Stoltze-Platz_60311.jpeg,,,,,4
924,924,Carl-Theodor-Reiffenstein-Platz_60313.jpeg,,,,,4
925,925,Hohe_Kanzel_65931.jpeg,,,,,4
926,926,Bockenheimer_Anlage_60322.jpeg,,,,,4
927,927,Andreasplatz_65929.jpeg,,,,,4
928,928,Schreyerstrasse_60596.jpeg,,,,,4
929,929,Kinkelstrasse_60385.jpeg,,,,,4
930,930,Am_Kreuz_65936.jpeg,,,,,4
931,931,Bachmannstrasse_60488.jpeg,,,,,4
932,932,Ginsterweg_60433.jpeg,,,,,4
933,933,Roedelheimer_Parkweg_60489.jpeg,,,,,4
934,934,Schmickstrasse_60314.jpeg,,,,,4
935,935,Josef-May-Strasse_60489.jpeg,,,,,4
936,936,Roggengasse_65929.jpeg,,,,,4
937,937,Langweidenstrasse_60488.jpeg,,,,,4
938,938,Eschersheimer_Landstrasse_60320.jpeg,,,,,4
939,939,An_den_Katharinenhoefen_60486.jpeg,,,,,4
940,940,Teutonenweg_65929.jpeg,,,,,4
941,941,Schleifergasse_65929.jpeg,,,,,4
942,942,Heiligkreuzgasse_60313.jpeg,,,,,4
943,943,Heussenstammstrasse_60433.jpeg,,,,,4
944,944,Niedwiesenstrasse_60431.jpeg,,,,,4
945,945,Marburger_Strasse_60487.jpeg,,,,,4
946,946,Saalhof_60311.jpeg,,,,,4
947,947,Sonnemannstrasse_60314.jpeg,,,,,4
948,948,Grosser_Hasenpfad_60598.jpeg,,,,,4
949,949,Meininger_Weg_65931.jpeg,,,,,4
950,950,Nikolaus-Brum-Strasse_65936.jpeg,,,,,4
951,951,An_den_Pflanzlaendern_60488.jpeg,,,,,4
952,952,Achenbachstrasse_60596.jpeg,,,,,4
953,953,Herderstrasse_60316.jpeg,,,,,4
954,954,Lessingstrasse_60325.jpeg,,,,,4
955,955,Kleiststrasse_60318.jpeg,,,,,4
956,956,Liesel-Christ-Anlage_60322.jpeg,,,,,4
957,957,Stephanstrasse_60313.jpeg,,,,,4
958,958,Jenaer_Weg_65931.jpeg,,,,,4
959,959,Kolbenbergstrasse_60488.jpeg,,,,,4
960,960,Odenwaldstrasse_60528.jpeg,,,,,4
961,961,Alter_Schulpfad_65934.jpeg,,,,,4
